"Guillaume_1000_lines" "Jean_1000_lines"
"songoie" 0.00848464279653827 0
"sonjai" 0.00848464279653827 0
"sonnés" 0.00848464279653827 0
"sonnets" 0.00848464279653827 0
"sonore" 0.00848464279653827 0
"sorcelleries" 0 0.0093014603292717
"sorcot" 0 0.0093014603292717
"sore" 0.00848464279653827 0
"sormonter" 0.00848464279653827 0
"sortes" 0.00848464279653827 0
"sotte" 0 0.0093014603292717
"sottise" 0.00848464279653827 0
"soucie" 0 0.0093014603292717
"soucil" 0.00848464279653827 0
"souffrance" 0.00848464279653827 0
"souffre" 0.00848464279653827 0
"souffrir" 0 0.0093014603292717
"souille" 0.00848464279653827 0
"soulage" 0.00848464279653827 0
"souloie" 0.00848464279653827 0
"souquenille" 0.00848464279653827 0
"source" 0.00848464279653827 0
"sourcils" 0.00848464279653827 0
"sourd" 0 0.0093014603292717
"soussi" 0.00848464279653827 0
"soustenuë" 0 0.0093014603292717
"soutenue" 0 0.0093014603292717
"soutilliée" 0.00848464279653827 0
"souvienne" 0 0.0093014603292717
"souvient" 0.00848464279653827 0
"sovenir" 0 0.0093014603292717
"sovent" 0 0.0093014603292717
"soviengne" 0 0.0093014603292717
"sovint" 0.00848464279653827 0
"soyés" 0.00848464279653827 0
"soyeuses" 0.00848464279653827 0
"soyez" 0.00848464279653827 0
"spectacle" 0 0.0093014603292717
"splendide" 0.00848464279653827 0
"structure" 0.00848464279653827 0
"stupide" 0.00848464279653827 0
"suant" 0 0.0093014603292717
"suaves" 0.00848464279653827 0
"suffirait" 0.00848464279653827 0
"suffisance" 0 0.0093014603292717
"suffisants" 0 0.0093014603292717
"suivent" 0.00848464279653827 0
"suivis" 0.00848464279653827 0
"superbe" 0.00848464279653827 0
"supplice" 0 0.0093014603292717
"supporte" 0 0.0093014603292717
"supporter" 0 0.0093014603292717
"suppose" 0 0.0093014603292717
"suprême" 0.00848464279653827 0
"sûr" 0 0.0093014603292717
"surgéure" 0 0.0093014603292717
"surmontant" 0.00848464279653827 0
"surmonter" 0 0.0093014603292717
"surprend-il" 0 0.0093014603292717
"surtout" 0 0.0093014603292717
"survint" 0 0.0093014603292717
"sut" 0.00848464279653827 0
"sût" 0 0.0093014603292717
"sut-il" 0 0.0093014603292717
"syrène" 0.00848464279653827 0
"syrènes" 0.00848464279653827 0
"tableau" 0.00848464279653827 0
"tableterresses" 0.00848464279653827 0
"taillées" 0 0.0093014603292717
"tailléis" 0 0.0093014603292717
"tailles" 0 0.0093014603292717
"taillés" 0 0.0093014603292717
"taillier" 0 0.0093014603292717
"taillierent" 0 0.0093014603292717
"tainte" 0.00848464279653827 0
"tambour" 0.00848464279653827 0
"tambourineuses" 0.00848464279653827 0
"tanières" 0 0.0093014603292717
"tans" 0.00848464279653827 0
"tanvre" 0 0.0093014603292717
"tapinois" 0.00848464279653827 0
"tarde" 0.00848464279653827 0
"tart" 0.00848464279653827 0
"tast" 0.00848464279653827 0
"te" 0.00848464279653827 0
"telles" 0.00848464279653827 0
"témoigne" 0 0.0093014603292717
"témoin" 0.00848464279653827 0
"tems" 0.00848464279653827 0
"tenait-elle" 0 0.0093014603292717
"tencerresse" 0.00848464279653827 0
"tencier" 0 0.0093014603292717
"tendait" 0.00848464279653827 0
"tende" 0 0.0093014603292717
"tendrai" 0 0.0093014603292717
"tendrement" 0 0.0093014603292717
"tendresse" 0 0.0093014603292717
"tendroit" 0 0.0093014603292717
"tendron" 0 0.0093014603292717
"tendue" 0.00848464279653827 0
"tenemens" 0 0.0093014603292717
"tenist" 0 0.0093014603292717
"tenser" 0 0.0093014603292717
"tenté" 0 0.0093014603292717
"tenu" 0 0.0093014603292717
"termine" 0 0.0093014603292717
"terres" 0 0.0093014603292717
"terrible" 0 0.0093014603292717
"terriennes" 0 0.0093014603292717
"terriens" 0 0.0093014603292717
"têtus" 0 0.0093014603292717
"téu" 0.00848464279653827 0
"thésaurise" 0 0.0093014603292717
"thibaus" 0 0.0093014603292717
"tibaus" 0 0.0093014603292717
"tienne" 0 0.0093014603292717
"tiens" 0 0.0093014603292717
"tierce" 0.00848464279653827 0
"tinrent" 0 0.0093014603292717
"tiraille" 0 0.0093014603292717
"tirant" 0 0.0093014603292717
"tissée" 0 0.0093014603292717
"tissu" 0.00848464279653827 0
"tissuë" 0 0.0093014603292717
"toaille" 0.00848464279653827 0
"toilette" 0.00848464279653827 0
"toldra" 0.00848464279653827 0
"tolent" 0 0.0093014603292717
"tolir" 0.00848464279653827 0
"tolu" 0 0.0093014603292717
"tolurent" 0 0.0093014603292717
"tombait" 0.00848464279653827 0
"tor" 0.00848464279653827 0
"tormens" 0 0.0093014603292717
"tornée" 0 0.0093014603292717
"tornés" 0 0.0093014603292717
"torra" 0 0.0093014603292717
"tors" 0 0.0093014603292717
"torse" 0 0.0093014603292717
"torteroles" 0.00848464279653827 0
"touche" 0 0.0093014603292717
"toucher" 0.00848464279653827 0
"touchés" 0 0.0093014603292717
"touchiés" 0 0.0093014603292717
"tourmenté" 0.00848464279653827 0
"tourmenter" 0.00848464279653827 0
"tourments" 0 0.0093014603292717
"tours" 0 0.0093014603292717
"tourterelles" 0.00848464279653827 0
"tousjors" 0.00848464279653827 0
"toz" 0.00848464279653827 0
"trace" 0.00848464279653827 0
"tracés" 0 0.0093014603292717
"tracier" 0 0.0093014603292717
"traciés" 0 0.0093014603292717
"trahie" 0 0.0093014603292717
"trahis" 0 0.0093014603292717
"trahison" 0.00848464279653827 0
"trahit" 0 0.0093014603292717
"traînant" 0 0.0093014603292717
"traîne" 0 0.0093014603292717
"traïne" 0 0.0093014603292717
"trais" 0.00848464279653827 0
"traïs" 0 0.0093014603292717
"trait" 0.00848464279653827 0
"traitable" 0 0.0093014603292717
"tranchans" 0.00848464279653827 0
"tranquille" 0.00848464279653827 0
"tranquillement" 0.00848464279653827 0
"tranquilles" 0 0.0093014603292717
"travaux" 0 0.0093014603292717
"travers" 0.00848464279653827 0
"trecéors" 0 0.0093014603292717
"trecié" 0.00848464279653827 0
"trecier" 0.00848464279653827 0
"trecies" 0.00848464279653827 0
"treçoer" 0.00848464279653827 0
"treizième" 0 0.0093014603292717
"treiziesme" 0 0.0093014603292717
"tremblerent" 0 0.0093014603292717
"tremblèrent" 0 0.0093014603292717
"trere" 0.00848464279653827 0
"tresche" 0.00848464279653827 0
"trésor" 0 0.0093014603292717
"trespasser" 0.00848464279653827 0
"tressoirs" 0 0.0093014603292717
"tressuë" 0 0.0093014603292717
"trestote" 0.00848464279653827 0
"trestotes" 0.00848464279653827 0
"trestout" 0.00848464279653827 0
"tresvit" 0.00848464279653827 0
"tretuit" 0 0.0093014603292717
"tricherie" 0 0.0093014603292717
"tricheurs" 0.00848464279653827 0
"tripot" 0 0.0093014603292717
"tristece" 0.00848464279653827 0
"tristes" 0.00848464279653827 0
"troisième" 0.00848464279653827 0
"trompeurs" 0 0.0093014603292717
"trouva" 0 0.0093014603292717
"trouvai" 0 0.0093014603292717
"trouvaient" 0 0.0093014603292717
"trouvait" 0.00848464279653827 0
"trouverait" 0 0.0093014603292717
"trouvés" 0 0.0093014603292717
"trouvez" 0 0.0093014603292717
"trova" 0 0.0093014603292717
"trovai" 0.00848464279653827 0
"trove" 0.00848464279653827 0
"trovées" 0 0.0093014603292717
"troveriez" 0 0.0093014603292717
"trovés" 0 0.0093014603292717
"trovoient" 0 0.0093014603292717
"troyoit" 0 0.0093014603292717
"trufles" 0 0.0093014603292717
"truisse" 0 0.0093014603292717
"tu" 0.00848464279653827 0
"tue" 0 0.0093014603292717
"tumultueux" 0.00848464279653827 0
"turcquois" 0.00848464279653827 0
"turquois" 0.00848464279653827 0
"tussent" 0 0.0093014603292717
"tutors" 0 0.0093014603292717
"tymberresses" 0.00848464279653827 0
"tymbre" 0.00848464279653827 0
"umbroier" 0.00848464279653827 0
"ungles" 0 0.0093014603292717
"usa" 0 0.0093014603292717
"usage" 0.00848464279653827 0
"usast" 0.00848464279653827 0
"usée" 0.00848464279653827 0
"user" 0.00848464279653827 0
"vagabondes" 0 0.0093014603292717
"vaillans" 0 0.0093014603292717
"vaine" 0.00848464279653827 0
"vainqueurs" 0.00848464279653827 0
"vainqui" 0 0.0093014603292717
"vainquit" 0 0.0093014603292717
"vaire" 0.00848464279653827 0
"vaisselle" 0 0.0093014603292717
"vait" 0.00848464279653827 0
"val" 0.00848464279653827 0
"valent" 0 0.0093014603292717
"valet" 0 0.0093014603292717
"valeureux" 0 0.0093014603292717
"valoit" 0.00848464279653827 0
"valor" 0.00848464279653827 0
"vaniteuse" 0.00848464279653827 0
"vanté" 0 0.0093014603292717
"vanter" 0 0.0093014603292717
"vantés" 0 0.0093014603292717
"variées" 0.00848464279653827 0
"vaste" 0.00848464279653827 0
"vautrer" 0 0.0093014603292717
"vécurent" 0 0.0093014603292717
"vécut" 0.00848464279653827 0
"veillant" 0 0.0093014603292717
"veillerait" 0 0.0093014603292717
"veir" 0 0.0093014603292717
"venaient" 0 0.0093014603292717
"venche" 0.00848464279653827 0
"venchier" 0 0.0093014603292717
"vend" 0 0.0093014603292717
"vendra" 0 0.0093014603292717
"vendrai" 0 0.0093014603292717
"vendu" 0 0.0093014603292717
"venger" 0 0.0093014603292717
"venierres" 0 0.0093014603292717
"venins" 0 0.0093014603292717
"venoient" 0 0.0093014603292717
"venrois" 0.00848464279653827 0
"vens" 0 0.0093014603292717
"vente" 0 0.0093014603292717
"vents" 0 0.0093014603292717
"venu" 0.00848464279653827 0
"venuës" 0 0.0093014603292717
"véoit" 0 0.0093014603292717
"ver" 0.00848464279653827 0
"verdaier" 0.00848464279653827 0
"verdoie" 0.00848464279653827 0
"vergers" 0.00848464279653827 0
"vergié" 0.00848464279653827 0
"veritelment" 0.00848464279653827 0
"vermoille" 0.00848464279653827 0
"verra" 0 0.0093014603292717
"verrez" 0.00848464279653827 0
"verroit" 0 0.0093014603292717
"vesquist" 0.00848464279653827 0
"vessellementes" 0 0.0093014603292717
"veste" 0 0.0093014603292717
"vestir" 0.00848464279653827 0
"vestuë" 0.00848464279653827 0
"vête" 0 0.0093014603292717
"vêtement" 0.00848464279653827 0
"vêtements" 0.00848464279653827 0
"véuë" 0.00848464279653827 0
"véuës" 0 0.0093014603292717
"veus" 0 0.0093014603292717
"véus" 0 0.0093014603292717
"viande" 0 0.0093014603292717
"videle" 0.00848464279653827 0
"vidèle" 0.00848464279653827 0
"vié" 0.00848464279653827 0
"vieillie" 0.00848464279653827 0
"vieillir" 0.00848464279653827 0
"vieillira" 0.00848464279653827 0
"vieillit" 0.00848464279653827 0
"vielles" 0.00848464279653827 0
"viellie" 0.00848464279653827 0
"viellir" 0.00848464279653827 0
"viellist" 0.00848464279653827 0
"viellune" 0.00848464279653827 0
"vienne" 0 0.0093014603292717
"viens" 0.00848464279653827 0
"viex" 0 0.0093014603292717
"vifs" 0.00848464279653827 0
"vigueur" 0.00848464279653827 0
"vil" 0 0.0093014603292717
"vilennie" 0.00848464279653827 0
"ville" 0.00848464279653827 0
"villes" 0 0.0093014603292717
"vilonie" 0.00848464279653827 0
"vils" 0 0.0093014603292717
"vint-elle" 0 0.0093014603292717
"vintiesme" 0.00848464279653827 0
"violence" 0 0.0093014603292717
"violete" 0.00848464279653827 0
"violette" 0.00848464279653827 0
"vipère" 0 0.0093014603292717
"vistes" 0.00848464279653827 0
"vivaient" 0 0.0093014603292717
"vivant" 0 0.0093014603292717
"vodroit-il" 0 0.0093014603292717
"voer" 0 0.0093014603292717
"voeu" 0 0.0093014603292717
"voeux" 0 0.0093014603292717
"voi" 0 0.0093014603292717
"voici" 0.00848464279653827 0
"voilà" 0 0.0093014603292717
"voise" 0 0.0093014603292717
"voit-on" 0 0.0093014603292717
"voiz" 0 0.0093014603292717
"vol" 0.00848464279653827 0
"volans" 0 0.0093014603292717
"voldra" 0.00848464279653827 0
"volée" 0.00848464279653827 0
"volées" 0 0.0093014603292717
"volenté" 0 0.0093014603292717
"volèrent" 0 0.0093014603292717
"voletoient" 0.00848464279653827 0
"voleurs" 0 0.0093014603292717
"voloient" 0 0.0093014603292717
"voloir" 0 0.0093014603292717
"voloirs" 0 0.0093014603292717
"volt" 0.00848464279653827 0
"volupté" 0 0.0093014603292717
"vont" 0 0.0093014603292717
"vorra" 0 0.0093014603292717
"vorrai" 0 0.0093014603292717
"votis" 0.00848464279653827 0
"voudrait-elle" 0.00848464279653827 0
"voulez" 0 0.0093014603292717
"voulu" 0.00848464279653827 0
"voulut" 0 0.0093014603292717
"voulût-elle" 0 0.0093014603292717
"vousist" 0.00848464279653827 0
"voustrer" 0 0.0093014603292717
"voûtait" 0.00848464279653827 0
"vraie" 0 0.0093014603292717
"vrais" 0 0.0093014603292717
"vueil" 0 0.0093014603292717
"vuelle" 0 0.0093014603292717
"vues" 0 0.0093014603292717
"vulgaire" 0.00848464279653827 0
"ymaige" 0.00848464279653827 0
"ymaiges" 0.00848464279653827 0
"yolé" 0 0.0093014603292717
"ypocrite" 0.00848464279653827 0
"yvorins" 0 0.0093014603292717
"yvres" 0 0.0093014603292717
